自贡花椒怎么样！自贡朋友快来说一下！ 1⁠2⁠-⁠1⁠2⁠
鸡同鸭讲是今天这顿饭吗[捂脸] 1⁠2⁠-⁠1⁠2⁠
这个塑料姐妹花，怕是要成一次性的了[捂脸][捂脸][捂脸][捂脸][捂脸][玫瑰][玫瑰] 1⁠2⁠-⁠1⁠2⁠
奶奶戴耳环太漂亮了吧 4⁠小⁠时⁠前⁠
难怪 每次听奶奶说话都觉得就是纯正的自贡话呀！好开心[捂脸][捂脸] 4⁠小⁠时⁠前⁠
好有气质的奶奶[赞] 4⁠小⁠时⁠前⁠
塑料花好朋友已经无语了[捂脸][捂脸][捂脸] 6⁠小⁠时⁠前⁠
自贡欢迎您！奶奶[赞] 1⁠2⁠小⁠时⁠前⁠
感觉你奶奶说的自贡话安 1⁠3⁠小⁠时⁠前⁠
在三道堰遇到了[呲牙][呲牙][呲牙] 1⁠5⁠小⁠时⁠前⁠
奶奶，放下屠刀[捂脸][捂脸][捂脸][捂脸] 1⁠5⁠小⁠时⁠前⁠
奶奶我想约您碰一杯[比心] 1⁠5⁠小⁠时⁠前⁠
晓得我们大自贡花椒麻[捂脸] 昨⁠天⁠2⁠3⁠:⁠4⁠9⁠
@闹 昨⁠天⁠2⁠3⁠:⁠4⁠2⁠
哇塞 自贡哦 昨⁠天⁠2⁠3⁠:⁠3⁠4⁠
我就说这个口音咋子跟自贡的那么像 昨⁠天⁠2⁠3⁠:⁠3⁠2⁠
在第一期看奶奶的时候，听口音就是自贡的，有可能还是富顺的哦[呲牙] 昨⁠天⁠2⁠3⁠:⁠2⁠7⁠
奶奶。我也是自贡嘞。想吃冷吃兔不[捂脸][捂脸] 昨⁠天⁠2⁠3⁠:⁠2⁠3⁠
鱼胶鱼泡鱼漂 昨⁠天⁠2⁠3⁠:⁠1⁠9⁠
塑料花，请不要妨碍奶奶吃东西！ 昨⁠天⁠2⁠3⁠:⁠1⁠0⁠
花胶是鱼油吗？ 昨⁠天⁠2⁠3⁠:⁠0⁠5⁠
阔以 昨⁠天⁠2⁠2⁠:⁠5⁠0⁠
喜欢奶奶！能吃能喝开心快乐！人生没什么深奥的道理！开心最实际 昨⁠天⁠2⁠2⁠:⁠3⁠2⁠
@请你爱我🍀 [捂脸][捂脸] 昨⁠天⁠2⁠0⁠:⁠0⁠2⁠
@99。 很像啊 昨⁠天⁠1⁠4⁠:⁠5⁠7⁠
这个衣服好优雅，结果吃饭像小孩[捂脸] 昨⁠天⁠1⁠3⁠:⁠4⁠1⁠
我想晓得奶奶的衣服一般在哪买的喃 我想给我外婆买[调皮] 昨⁠天⁠1⁠3⁠:⁠4⁠1⁠
[捂脸][捂脸][捂脸][捂脸][捂脸] 昨⁠天⁠1⁠3⁠:⁠2⁠7⁠
你说鱼泡，奶奶保证懂得起 昨⁠天⁠1⁠3⁠:⁠0⁠6⁠
奶奶衣服好好看 昨⁠天⁠1⁠3⁠:⁠0⁠4⁠
哥哥你在岸上走哦[捂脸] 昨⁠天⁠0⁠9⁠:⁠0⁠1⁠
@失控的岛 请安排我去吃这家 昨⁠天⁠0⁠2⁠:⁠1⁠6⁠
奶奶和昀恩上央视了[灵光一闪] 2⁠天⁠前⁠
自贡欢迎你 2⁠天⁠前⁠
奶奶太可爱啦[666] 2⁠天⁠前⁠
哈哈[捂脸] 2⁠天⁠前⁠
你的塑料姐妹花，，普通话好性感[捂脸][捂脸][捂脸]英文也说的棒棒哒 2⁠天⁠前⁠
你跟她说是鱼鳔[大笑][大笑] 2⁠天⁠前⁠
每次奶奶的视频我都看个好多遍，太喜欢奶奶的“鸡同鸭讲”了[捂脸] 2⁠天⁠前⁠
@cyc 2⁠天⁠前⁠
呀，奶奶的衣服好有名媛范啊！气质女王就是奶奶 2⁠天⁠前⁠
没有鹌鹑蛋，讲什么英语！看到了来自奶奶的嫌弃[捂脸] 2⁠天⁠前⁠
奶奶穿的好精致啊 2⁠天⁠前⁠
奶奶是不是水瓶座的 2⁠天⁠前⁠
奶奶好可爱[呲牙] 2⁠天⁠前⁠
@Tina小吕子 2⁠天⁠前⁠
哈哈哈哈哈哈 2⁠天⁠前⁠
吃多了飞麻 2⁠天⁠前⁠
[呲牙][呲牙][呲牙] 2⁠天⁠前⁠
奶奶的衣服好好看，洋气 2⁠天⁠前⁠
奶奶好可爱 2⁠天⁠前⁠
0打开抖音就是你，缘分 2⁠天⁠前⁠
0打开抖音就是你，缘分 2⁠天⁠前⁠
笑死我了 2⁠天⁠前⁠
我就觉得看奶奶的口音是我们自贡的，和我外婆一样[呲牙] 2⁠天⁠前⁠
@.z 3⁠天⁠前⁠
@♚ 听懂了吗 3⁠天⁠前⁠
我就是觉得奶奶口音象自贡的 3⁠天⁠前⁠
自贡花椒，自产自销[鼓掌] 3⁠天⁠前⁠
最喜欢奶奶👵[捂脸] 3⁠天⁠前⁠
最喜欢奶奶👵[捂脸] 3⁠天⁠前⁠
放下屠刀哈哈哈哈哈哈哈[泪奔] 3⁠天⁠前⁠
华姨的纤夫的爱。哈哈 3⁠天⁠前⁠
以前的视频怎么没啦 3⁠天⁠前⁠
这句自贡好有爱 3⁠天⁠前⁠
奶奶那句可以是看着碗里说的，完全没看戏精，吃货本色啊…… 3⁠天⁠前⁠
花胶 花椒 放的少 放多了嘴巴麻 奶奶好可爱 3⁠天⁠前⁠
自贡人！哈哈喜欢这个自贡奶奶！ 3⁠天⁠前⁠
婆婆太可爱了[呲牙] 3⁠天⁠前⁠
奶奶是我恩自贡的啊？ 3⁠天⁠前⁠
拿奶奶做广告 3⁠天⁠前⁠
给奶奶上鹌鹑蛋。 鹌鹑蛋我来买单！ 3⁠天⁠前⁠
奶奶的气质真好 3⁠天⁠前⁠
[666] 3⁠天⁠前⁠
自贡花椒，巴适得板[耶][耶] 3⁠天⁠前⁠
小灯芯，是你吗？ 3⁠天⁠前⁠
穿衣服好看 3⁠天⁠前⁠
奶奶在回味青春了，哥哥在岸上走[耶] 3⁠天⁠前⁠
调皮的奶奶眼里唯有美食[呲牙] 3⁠天⁠前⁠
转发 • [鼓掌] 3⁠天⁠前⁠
奶奶今天很气质高雅 3⁠天⁠前⁠
最爱汉源清溪花椒，没有其二[耶] 3⁠天⁠前⁠
自贡富顺的，带奶奶回去吃哈豆花饭撒[呲牙][呲牙] 3⁠天⁠前⁠
@狗仙 自贡的 3⁠天⁠前⁠
我要是老了，能有这个待遇就好了[鼓掌] 3⁠天⁠前⁠
自贡的[赞] 3⁠天⁠前⁠
这个奶奶好有气质 3⁠天⁠前⁠
美女在很努力的想象哥哥你在岸上走的情景[捂脸][捂脸] 3⁠天⁠前⁠
好喜欢这样和蔼慈祥的奶奶， 3⁠天⁠前⁠
你给奶奶说就是鱼泡儿她就懂了。 3⁠天⁠前⁠
极品奶奶[呲牙][呲牙][呲牙][呲牙][赞][赞][赞] 3⁠天⁠前⁠
我们是lady哈哈哈 3⁠天⁠前⁠
奶奶太可爱了。祝奶奶身体健康 3⁠天⁠前⁠
这衣服好好看 3⁠天⁠前⁠
奶奶的衣服真的是太好看了 1⁠2⁠-⁠1⁠8⁠
奶奶好呀 1⁠2⁠-⁠1⁠8⁠
身为自贡人，听奶奶的声音太亲切了 1⁠2⁠-⁠1⁠8⁠
奶奶真的是自贡人啊哈哈哈哈快回复我一下下嘛[害羞][害羞] 1⁠2⁠-⁠1⁠8⁠
@三藏_ 1⁠2⁠-⁠1⁠8⁠
这奶奶好可爱 1⁠2⁠-⁠1⁠8⁠
奶奶我看你吃火锅这么香，把我馋的天天拉着我老公去吃，结果他不是坐在那里吃就是在厕所啦的出不来， 1⁠2⁠-⁠1⁠8⁠
奶奶的衣服好好看啊！每一套都好看 1⁠2⁠-⁠1⁠8⁠
哈哈哈哈哈哈 1⁠2⁠-⁠1⁠8⁠
好想去喊他一声奶奶👵[呲牙] 1⁠2⁠-⁠1⁠8⁠
奶奶的衣品好好 1⁠2⁠-⁠1⁠8⁠
你跟她说，拍了照我又带你去其他地方吃比这个更好吃的[偷笑][偷笑] 1⁠2⁠-⁠1⁠8⁠
@田尼 1⁠2⁠-⁠1⁠8⁠
@蓝朵朵 哈哈哈哈 1⁠2⁠-⁠1⁠8⁠
哈哈哈哈 1⁠2⁠-⁠1⁠8⁠
穿衣风格突变[泪奔] 1⁠2⁠-⁠1⁠8⁠
我们自贡的麻出了名的[666]…… 1⁠2⁠-⁠1⁠8⁠
[呲牙]哈哈， 1⁠2⁠-⁠1⁠8⁠
我就是自贡勒[耶] 1⁠2⁠-⁠1⁠8⁠
鹌鹑蛋好吃！哈哈[赞][玫瑰] 1⁠2⁠-⁠1⁠8⁠
来来回回从头到尾看了几遍，看到奶奶所有烦恼都是浮云 1⁠2⁠-⁠1⁠8⁠
自贡花椒杠杠的 1⁠2⁠-⁠1⁠8⁠
哇 我们大自贡的奶奶 1⁠2⁠-⁠1⁠8⁠
哈哈哈哈哈 1⁠2⁠-⁠1⁠8⁠
奶奶太搞笑了[捂脸][捂脸] 1⁠2⁠-⁠1⁠8⁠
奶奶今天穿的好漂亮[呲牙] 1⁠2⁠-⁠1⁠8⁠
塑料发姐妹扛不住奶奶的逆向思维[捂脸] 1⁠2⁠-⁠1⁠8⁠
在报纸上有看到奶奶![可怜]网红奶奶 1⁠2⁠-⁠1⁠8⁠
哈哈哈哈哈哈 1⁠2⁠-⁠1⁠8⁠
奶奶这小香风穿出了精髓[赞][玫瑰] 1⁠2⁠-⁠1⁠8⁠
唉，吃出火锅味[笑哭] 1⁠2⁠-⁠1⁠8⁠
哦！天呐！我一直以为这玩意是花椒，还一直很好奇花椒怎么弄成这样的，原来是花胶[捂脸] 1⁠2⁠-⁠1⁠8⁠
我和奶奶同款外套，哈哈哈哈 1⁠2⁠-⁠1⁠8⁠
